"class"	"text"
0	Está bien culero que absolutamente todos los edificios nuevos en GDL tengan la misma perra fachada de ladrillo en obra negra.
1	Está caravana de Centroamericanos no es una caravana típica. es una caravana de delincuentes mal agradecidos, agrediendo a la gente que les brinda ayuda. (MAL AGRADECIDOS) les llaman!!
1	Esta caravanas migrantes parecen terroristas  https://t.co/uDNov8MZeP
0	Está chido que Baid’n abra las fronteras a los migrantes, pero que lo haga rapidito porque ellos vienen con mucha ilusión del American Dream y luego los tiene estancados por meses en México y ellos no quieren estar aquí, lo pasan de verdad muy mal.
0	Esta culero por el hada negra la verdad
0	esta historia y sacar conclusiones. El Presidente no es aficionado a los dilemas, a menos que sea él quien se los cree a otros, como lo acaba de hacer con Joe Biden y la Cumbre de las Américas. Por eso me cuesta trabajo imaginarme a López Obrador llamando al presidente cubano,
1	Está muy loco eso de los mexicanos que se quejan de los migrantes de Guatemala ¿no?
1	ESTA NO ES LA MANERA DE ENTRAR A NINGUN PAIS #noalacaravanamigrante
0	Está noticia de debe difundir entre los migrantes a USA, para que vean a lo que le tiran
0	Está por firmarse la semana próxima un convenio para que se dé trabajo en empresas maquiladoras a migrantes, nos están ofreciendo 40 mil empleos en maquiladoras del norte del país, reveló el mandatario @lopezobrador_  https://t.co/qhx9O6TOzR
0	Estaba durmiendo tan rico hasta que se les ocurrió pasar por la calle de mi casa a los de una caravana ??
0	ESTADO BINACIONAL; NO ESTÁN SOLOS, DICE A MIGRANTES https://t.co/vlXAciIYYN https://t.co/VYZYM0p8jU
0	Estados | Cinco entidades con elevada violencia, principales expulsoras de migrantes - Diario Oaxaca https://t.co/hsi7nfGjn8 https://t.co/3xbt2Yyci2
0	Estados Unidos busca crear centro de detención para migrantes trans https://t.co/OPgVU201uX #LGBT #Transgénero #ICE #Migrantes https://t.co/8dHsUI8pbg
1	Estados Unidos de América defendiendo SU TERRITORIO NACIONAL Y SU SOBERANÍA
0	Estados Unidos no respeta derechos humanos,  es parte del problema relacionado con detenciones ilegales que prosperan a condenas en juicios. https://t.co/OMDo7MDXVo
1	estamos con tigo @realDonaldTrump, #NoMasMigrantes #HondureñosDeMierda #NoALaCarabanaMigrante #NoLesDenPizza
0	Están pensando darle a los indocumentados en Estados Unidos un permiso de 5 años para que puedan quedarse a trabajar legalmente en el país, una vez se venza el plazo deben regresar a sus países.
1	Estan violentando ilegalmente la soberania de Mexico. Usted  @jorgeramosnews es un traidor oportunista, los padres de esos niños son unos irresponsables, presos deben de ir por someter a un niño a esa situacion de peligro! Deja de apoyar esta inmoralidad!
1	Estás mal, ya están en México pero NO QUIEREN MUCHOS DE ELLOS QUE VEAN SUS REGISTROS!!! Muchos tienen relación con hechos criminales o con PANDILLAS!!!! (por eso dan portazos) No podemos permitir que anden por las calles gente sin registro como fantasmas, ni nosotros lo HACEMOS.
0	Este año se cumplen 30 años del Sistema de integración Centroamericana.  ¿Podrían por favor la @sg_sica y el @PARLACEN ejercer el liderazgo en general canales efectivos para la resolución de la crisis con la caravana hondureña?  Vamos Centroamérica! Podemos resolver esto.
0	Este dato parece irreal, pero en 2015, de 2514 migrantes  irregulares en Tijuana, 1136 eran ciudadanos americanos https://t.co/2ksdopzjJz
1	Este desgraciado vende patrias quiere regalar casas a los migrantes hondureños y los mexicanos que se chinguen
0	Este es el Ministro de Cultura cubano. Que esperaremos del Ministro del interior @27Ncuba #ElCambioEsYa @VOX_Congreso @parlamentoUE LOS cubanos no queremos más Represion??????
1	Este es el problema real de estas caravanas! Vean la 9na avenida de la zona 1 es terrible la delincuencia del lugar!
1	Este es el tipo de cambio social que se necesita, el tipo de inclusión que nuestro país merece. Inclusión es darle su primer trabajo a un niño con discapacidad. No aceptar parejas homosexuales ni darle dinero a huevones o migrantes.
0	Este es el verdadero peligro, el Muro mental que se construye sobre la falta de empatía y solidaridad entre personas. El muro que menoscaba la Dignidad de quienes tienen que migrar. #MigrarNoEsDelito #Ningúnserhumanoesilegal
0	Este fue ministro de Cultura en Cuba, q me dices del Asalto al Cuartel Moncada?, q me dices de los cubanos mandados a morir por miles en guerras q no eran de Cuba?, q me dices de los miles de fusilamientos por pensar distinto? Etc
1	Este idiota debería irse un día, UNO, a pernoctar en una Estación Migratoria, le recomiendo la Siglo XXI, en Tapachula, Chiapas.
0	Éste imbécil debe responsabilizar a su papá, pues bien claro quedo que los #migrantes no querían nada con EPN, sólo se iban a arregla con el electo. #TransformacionDe4a https://t.co/Q999v9qC6A
0	Este presidentito que mandó al CARAJO a los ciudadanos mexicanos, también mandó al carajo a los cubanos!!  Entiendan??  Ayuda solo a la dictadura, porque ni siquiera es al pueblo de Cuba!!  A ver cuándo van a entender los atolizados.  Ni México ni Cuba ganan Obrador y Canel sí.
1	Este tiktok guatemalteco se burló de los mexicanos x instagram le pueden mandar saludos  muerto de hambre con  mi México no te metas https://t.co/wZFEjthvTH
0	Este traje negro y su entramado es una chu-la-da! https://t.co/2F8qFmyzSB
1	Este video cuenta igual que el tuyo, solo que yo siempre estare apoyando a mi hermano MEXICANO, no al que viene de fuera. Reportero mexicano es Amenazado por Hondureño, tuvo que suspender la entrevista. #caravanamigrante #NoCaravanaMigrante #TIJUANA #Honduras #PuenteHumanitario
1	Esto es ILEGALIDAD!! Aquí y en cualquier lugar, en lugar que nuestra policía cuide a la ciudadanía, aquí están en algo que no tiene sentido #MigrantesCentroamericanos #FueraCaravanaMigrante
1	Esto es lo que piensan los Migrantes de MEXICO México debe regresarlos desde la Frontera Sur con Guatemala  Y los que están en Territorio Mexicano deportarlos y/o entregárselos a Estados Unidos para que los deporte.   Ya basta de Consideraciones https://t.co/DJYBClPBlv
1	Ésto es lo que va a pasar con los miles de migrantes de la caravana y otros más que se quedan aquí. Les harán votar y participar en las consultas. Al tiempo. Guarda este tuit.
1	Esto es trabajar, sobarse el lomo y no estar a expensas de las ayudas sociales; y los migrantes exigiendo comida de primera como si fuera obligación de México mantenerlos !! euien ayuda a nuestros hombres y mujeres del campo !!  @parakikafrank https://t.co/5ajqnwTBnS
1	Esto es un insulto al electorado!! .... cuántos asaltos no hay en su alcaldía?? Cuantos baches?? Cuantos problemas?? Pero eso si... llevemos mariachis a indocumentados!! Populismo purooooo @LaydaSansores
1	Esto es una falta de respeto aquí y en cualquier parte! FUERA LOS MIGRANTES no quiero a éstas personas en mi México, regresen a su país de donde nunca debieron salir! #CaravanaMigrantes #FueraDeMiPais @GobiernoDeH @senadomexicano @sename_gobierno @AccionNacional  @EPN haz algo ya https://t.co/MxelpC7C4u
1	Esto solo es culpa de sus padres y compatriotas que los ponen como carne de cañon y pretexto para pasar. Tambien hay niños en mexico que son violentados, y no comen por pobreza, solo que no hay reflectores ni buscadores de likes con ellos #CaravanaMigrante
1	Estos hondureños maras Salvatrucha salvadoreños inmigrantes malandros tocaron a la puerta de  mi casa para pedir trabajo les dije que no tenía nada que ofrecerles y ellos agarrándome el culito me dijeron esto ? Y me violaron ☹️ https://t.co/CTRscEQpN7
1	Estos malandros hondureños maras Salvatrucha me asustan pero me excita mucho pensar en ellos  #InmigrantesHondureños https://t.co/oaQ3dOQQZK
1	Estos malandros hondureños maras Salvatrucha salvadoreños inmigrantes que realmente me ponen muy cachondo 🤤 #inmigranteshondureños https://t.co/BZUuZLhVzR
1	Estos malandros hondureños solo buscando un hoyo donde depositar su leche !! #inmigranteshondureños https://t.co/l5xlu1u74z
1	Estos parásitos no tienen vergüenza y el gobierno menos  es tiempo de que agarren a todos esos y los deporte inmediatamente #NoALaCaravanaMigrante #FueraCentroamericanosDeMexico
1	Estos pendejos ya se quedaron aquí no mamen, están viendo la situación y todavía estos mugrosos se quedan y se siguen reporduciendo #FUERACARAVANAMIGRANTE
1	Estoy a favor de la migración LEGAL!!! los indocumentados causan un desequilibrio en la economía, México no ofrece SEGURIDAD, SERVICIO DE SALUD Y EDUCACIÓN DE CALIDAD,Hay poblaciones q ni clínicas tienen,el ejército y Marina están en la calle y acabarán con la reforma educativa!!
1	Estoy a favor de la migración porque contribuye al desarrollo y a la multiculturalidad, sin embargo, pienso que es necesario controlarla para evitar escenarios caóticos que sólo acentúan las crisis sociales.
0	Estoy carreteando en una casa que es un refugio para inmigrantes LGBT que cruzan la frontera ????????
0	Estoy casi seguro de que huelen a tierra mojada con café negro. ?? https://t.co/mRA59Po2QF
1	Estoy contra la #CaravanaMigrante  y en contra de que mis paisanos mexicanos pasen de mojados a EUA. #NoALaCaravanaMigrante. Para que ir a donde no nos quieren, que su gobierno resuelva los problemas y deje de permitir esas migraciones ilegales.
1	Estoy de acuerdo con fronteras sin visas entre países latinoamericanos. No estoy de acuerdo en cruzar con desorden. #Mexico debe tener control y registro de todo extranjero que cruza el territorio. Ya quiero ver que hace USA al respecto. #migranteshondurenos #CaravanaDeMigrantes
1	Estoy de acuerdo que los recibamos pero no tiene nada de malo seguir normas para entrar y realizar un filtro. Ya tenemos suficiente con los narcos para que entren más maras de los que ya tenemos en el país
1	Estoy de acuerdo, primero mi gente y mi pais. #FueraCaravanaDeMigrantes
1	Estoy en la gasolinera y dice una chava a su compañera  -ando en modo hondureño, tengo hambre pero no quiero frijoles. https://t.co/MARcFOs2cR
1	Estoy enojada, frustrada con lo que está pasando en estos momentos respecto a los migrantes de Honduras, yo sé que en su país las cosas están mal, pero por qué tenemos que ser flexibles con su situación? Aquí ya tenemos bastantes problemas, lo siento. #NoALaCaravanaMigrante
0	Estoy entendiendo en el tema del día; que los médicos cubanos asi como van llegando, se van directo a zonas rurales. Es así, no?
1	Estoy muy desconectado pero que verga con lo de la caravana de migrantes.  Van a morir todos... Y sinceramente me valen verga, no son mi problema.
0	Estuve en una relación muuuuy larga con un venezolano, mi ex cuñada y mi ex suegra me enseñaron a cocinar arepas ????, Hoy eso hice de almuerzo ... La verdad tuve las mejores  maestras #arepa #Venezuela https://t.co/itLQNucxeO
0	Estuvo delicioso ese café cubano y ahora... ??
0	EU extiende estatus migratorio temporal a centroamericanos https://t.co/OSehPvMRsX
0	EU ganan hasta seis veces mas que un profesionista en Mexico https://t.co/p3vNMmGpec  #TeHacesPatoCuando #insurgente Migrantes en
0	EUA necesita la mano de obra migrante, entre otras cosas.
1	EUA si está actuando ante un problemon que no podrá controlar en un futuro cercano y  @lopezobrador_ no, migrantes quitando trabajo y apoyo de y para mexicanos la 4T ya la estoy viendo como un espejismo para mexicanos y un remedio para centroamericanos #fueracaravanamigrante
1	Evacúan a mil migrantes más y limpian campamento de #Calais https://t.co/gKyCuK3sAC https://t.co/gJRp4fHUsJ
0	Exacto, además en ciudades de población migrante o metrópolis la familia o está muy lejos o no vive en la ciudad. ??????? #ConLosNinosSiempre #ConLosNiñosSiempre #Ocurrencias ??
0	Excelente trabajo @aldodavila_gt !!!! Los guatemaltecos pensantes y en pro de una mejoría para nuestro país te apoyamos!!! Aldo para presidente del @CongresoGuate !!!
1	Excelente.  La migración irregular debe ser regilada, así se garantiza la seguridad de los migrantes y de los países de tránsito y destino.
1	Excelente.  La migración irregular debe ser regulada, así se garantiza la seguridad de los migrantes y de los países de tránsito y destino.
1	Excélsior Ayuda MDD para frenar migración:  https://t.co/JTYm37ilb4 SRE México destinará varios millones de dólares,en Centroamérica,candil de la calle,Obscuridad en casa,esos MDD deben invertirlos en nuestro país,dando trabajo a mexicanos,ni modos lo ordenó TRUMP.
1	Excélsior Migrantes no pueden violar la soberanía nacional: Segob https://t.co/RHMf1FLVPD Los queremos ordenados,que no irrumpan a nuestro país como animales,dijo Solita de SEGOB : Se pasa la Señora primero los alienta y ahora los quiere ordenados,Chingon Trump obra milagros.
0	Exclusive from @KenDilanianNBC and @jacobsoboroff: DHS seeks contractor to run migrant detention facility at Gitmo, guards who speak Haitian Creole https://t.co/tX4EwVKLZY via @nbcnews
1	Exigen en nuestro país lo que en el suyo no 😟🙄🤷 #Mexico  #migrantes VIDEO: Nos están dando comida para cerdos: migrante hondureña https://t.co/IwqtCeZvJr
0	Exigen legisladores de EU respuestas sobre operativos de deportación; migrantes viven con miedo y precaución #HechosAM
